Cmd Voltage1 Voltage2 Current
0.638333 12 0 3103784961
0.64 12 0 3103784961
0.641667 12 0 3103784961
0.643333 12 0 3103784961
0.645 12 0 3103784961
0.646667 13 0 1879048193
0.648333 13 0 1879048193
0.65 13 0 1879048193
0.651667 13 0 1879048193
0.653333 13 0 1879048193
0.655 13 0 1879048193
0.656667 13 0 1879048193
0.658333 13 0 1879048193
0.66 13 0 1879048193
0.661667 13 0 1879048193
0.663333 13 0 3858759681
0.665 13 0 3858759681
0.666667 13 0 3858759681
0.668333 13 0 3858759681
0.67 13 0 3858759681
0.671667 13 0 3858759681
0.673333 13 0 3858759681
0.675 13 0 3858759681
0.676667 13 0 3858759681
0.678333 13 0 3858759681
0.68 14 0 1946157058
0.681667 14 0 1946157058
0.683333 14 0 1946157058
0.685 14 0 1946157058
0.686667 14 0 1946157058
0.688333 14 0 1946157058
0.69 14 0 1946157058
0.691667 14 0 1946157058
0.693333 14 0 1946157058
0.695 14 0 1946157058
0.696667 14 0 150994945
0.698333 14 0 150994945
0.7 14 0 150994945
0.701667 14 0 150994945
0.703333 14 0 150994945
0.705 14 0 150994945
0.706667 14 0 150994945
0.708333 14 0 150994945
0.71 14 0 150994945
0.711667 14 0 150994945
0.713333 14 0 3003121666
0.715 14 0 3003121666
0.716667 14 0 3003121666
0.718333 14 0 3003121666
0.72 14 0 3003121666
0.721667 14 0 3003121666
0.723333 14 0 3003121666
0.725 14 0 3003121666
0.726667 14 0 3003121666
0.728333 14 0 3003121666
0.73 15 0 1962934274
0.731667 15 0 1962934274
0.733333 15 0 1962934274
0.735 15 0 1962934274
0.736667 15 0 1962934274
0.738333 15 0 1962934274
0.74 15 0 1962934274
0.741667 15 0 1962934274
0.743333 15 0 1962934274
0.745 15 0 1962934274
0.746667 15 0 3120562177
0.748333 15 0 3120562177
0.75 15 0 3120562177
0.751667 15 0 3120562177
0.753333 15 0 3120562177
0.755 15 0 3120562177
0.756667 15 0 3120562177
0.758333 15 0 3120562177
0.76 15 0 3120562177
0.761667 15 0 3120562177
0.763333 15 0 2365587458
0.765 15 0 2365587458
0.766667 15 0 2365587458
0.768333 15 0 2365587458
0.77 15 0 2365587458
0.771667 15 0 2365587458
0.773333 15 0 2365587458
0.775 15 0 2365587458
0.776667 15 0 2365587458
0.778333 15 0 2365587458
0.78 16 0 1040187394
0.781667 16 0 1040187394
0.783333 16 0 1040187394
0.785 16 0 1040187394
0.786667 16 0 1040187394
0.788333 16 0 1040187394
0.79 16 0 1040187394
0.791667 16 0 1040187394
0.793333 16 0 1040187394
0.795 16 0 1040187394
0.796667 16 0 3892314114
0.798333 16 0 3892314114
0.8 16 0 3892314114
0.801667 16 0 3892314114
0.803333 16 0 3892314114
0.805 16 0 3892314114
0.806667 16 0 3892314114
0.808333 16 0 3892314114
0.81 16 0 3892314114
0.811667 16 0 3892314114
0.813333 16 0 4177526786
0.815 16 0 4177526786
0.816667 16 0 4177526786
0.818333 16 0 4177526786
0.82 16 0 4177526786
0.821667 16 0 4177526786
0.823333 16 0 4177526786
0.825 16 0 4177526786
0.826667 16 0 4177526786
0.828333 16 0 4177526786
0.83 16 0 3657433089
0.831667 16 0 3657433089
0.833333 16 0 3657433089
0.835 16 0 3657433089
0.836667 16 0 3657433089
0.838333 16 0 3657433089
0.84 16 0 3657433089
0.841667 16 0 3657433089
0.843333 16 0 3657433089
0.845 16 0 3657433089
0.846667 16 0 3774873602
0.848333 16 0 3774873602
0.85 16 0 3774873602
0.851667 16 0 3774873602
0.853333 16 0 3774873602
0.855 16 0 3774873602
0.856667 16 0 3774873602
0.858333 16 0 3774873602
0.86 16 0 3774873602
0.861667 16 0 3774873602
0.863333 18 0 1577058306
0.865 18 0 1577058306
0.866667 18 0 1577058306
0.868333 18 0 1577058306
0.87 18 0 1577058306
0.871667 18 0 1577058306
0.873333 18 0 1577058306
0.875 18 0 1577058306
0.876667 18 0 1577058306
0.878333 18 0 1577058306
0.88 18 0 1342177281
0.881667 18 0 1342177281
0.883333 18 0 1342177281
0.885 18 0 1342177281
0.886667 18 0 1342177281
0.888333 18 0 1342177281
0.89 18 0 1342177281
0.891667 18 0 1342177281
0.893333 18 0 1342177281
0.895 18 0 1342177281
0.896667 18 0 1174405121
0.898333 18 0 1174405121
0.9 18 0 1174405121
0.901667 18 0 1174405121
0.903333 18 0 1174405121
0.905 18 0 1174405121
0.906667 18 0 1174405121
0.908333 18 0 1174405121
0.91 18 0 1174405121
0.911667 18 0 1174405121
0.913333 18 0 117440514
0.915 18 0 117440514
0.916667 18 0 117440514
0.918333 18 0 117440514
0.92 18 0 117440514
0.921667 18 0 117440514
0.923333 18 0 117440514
0.925 18 0 117440514
0.926667 18 0 117440514
0.928333 18 0 117440514
0.93 19 0 939524098
0.931667 19 0 939524098
0.933333 19 0 939524098
0.935 19 0 939524098
0.936667 19 0 939524098
0.938333 19 0 939524098
0.94 19 0 939524098
0.941667 19 0 939524098
0.943333 19 0 939524098
0.945 19 0 939524098
0.946667 50331667 0 1526726658
0.948333 50331667 0 1526726658
0.95 50331667 0 1526726658
0.951667 50331667 0 1526726658
0.953333 50331667 0 1526726658
0.955 50331667 0 1526726658
0.956667 50331667 0 1526726658
0.958333 50331667 0 1526726658
0.96 50331667 0 1526726658
0.961667 50331667 0 1526726658
0.963333 19 0 2097152001
0.965 19 0 2097152001
0.966667 19 0 2097152001
0.968333 19 0 2097152001
0.97 19 0 2097152001
0.971667 19 0 2097152001
0.973333 19 0 2097152001
0.975 19 0 2097152001
0.976667 19 0 2097152001
0.978333 19 0 2097152001
0.98 19 0 3036676098
0.981667 19 0 3036676098
0.983333 19 0 3036676098
0.985 19 0 3036676098
0.986667 19 0 3036676098
0.988333 19 0 3036676098
0.99 19 0 3036676098
0.991667 19 0 3036676098
0.993333 19 0 3036676098
0.995 19 0 3036676098
0.996667 20 0 1996488706
0.998333 20 0 1996488706
