Cmd Voltage1 Voltage2 Current
0.923333 5350 17 634
0.925 5350 17 634
0.926667 5159 3 564
0.928333 5159 3 564
0.93 5159 3 564
0.931667 5159 3 564
0.933333 5159 3 564
0.935 5159 3 564
0.936667 5159 3 564
0.938333 5159 3 564
0.94 5159 3 564
0.941667 5159 3 564
0.943333 5287 17 589
0.945 5287 17 589
0.946667 5287 17 589
0.948333 5287 17 589
0.95 5287 17 589
0.951667 5287 17 589
0.953333 5287 17 589
0.955 5287 17 589
0.956667 5287 17 589
0.958333 5287 17 589
0.96 5471 10 595
0.961667 5471 10 595
0.963333 5471 10 595
0.965 5471 10 595
0.966667 5471 10 595
0.968333 5471 10 595
0.97 5471 10 595
0.971667 5471 10 595
0.973333 5471 10 595
0.975 5471 10 595
0.976667 5641 20 629
0.978333 5641 20 629
0.98 5641 20 629
0.981667 5641 20 629
0.983333 5641 20 629
0.985 5641 20 629
0.986667 5641 20 629
0.988333 5641 20 629
0.99 5641 20 629
0.991667 5641 20 629
0.993333 5849 13 638
0.995 5849 13 638
0.996667 5849 13 638
0.998333 5849 13 638
